sor_id_account_id,transaction_date_transaction_id,category_id_transaction_date,transaction_id,account_id,sor_id,sor_cust_id,transaction_display_name,transaction_logo_url,category_id,category_display_name,transaction_type,transaction_amount,transaction_date,transaction_metadata,created_at,modified_at,ttl
7-98765432109,20250128~b2ddf6bbe507441c80526f0155bc283a,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20250128,b2ddf6bbe507441c80526f0155bc283a,98765432109,7,555222222,Whole Foods,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-145.45,2025-01-28T23:01:57Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1738105317,1738105317,0
7-98765432109,20250128~34587b49a53d4690af403014290fdb78,b5c53165-295a-41f2-842b-b6ad44e3f62c~20250128,34587b49a53d4690af403014290fdb78,98765432109,7,555111111,Louis Vuitton,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-301.95,2025-01-28T23:30:36Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1738107036,1738107036,0
7-98765432109,20250111~8bf256fc20784b60802331da3b780738,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20250111,8bf256fc20784b60802331da3b780738,98765432109,7,555222222,Trader Joe's,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-101.35,2025-01-11T12:30:12Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1736598612,1736598612,0
7-98765432109,20250123~257a03a2b2a14452a011d4a02d27a570,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20250123,257a03a2b2a14452a011d4a02d27a570,98765432109,7,555111111,Dropbox,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-37.68,2025-01-23T20:06:55Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1737662815,1737662815,0
7-98765432109,20250120~34e8538233ad440dba06e3c6b3fc8c80,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20250120,34e8538233ad440dba06e3c6b3fc8c80,98765432109,7,555222222,Shake Shack,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-105.73,2025-01-20T15:00:29Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1737385229,1737385229,0
7-98765432109,20250101~a2c8f85d1a2542da893c7084b5fcc189,d7bc3757-76c9-459f-871c-96aa53cca4ef~20250101,a2c8f85d1a2542da893c7084b5fcc189,98765432109,7,555111111,Mobil,,d7bc3757-76c9-459f-871c-96aa53cca4ef,Fuel,DEBIT_POSTED,-76.13,2025-01-01T14:35:44Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1735742144,1735742144,0
7-98765432109,20250122~0762eb3e102c48ec90e6dba5ee6ce110,91490896-5044-4d51-b539-de3fb7cf6eab~20250122,0762eb3e102c48ec90e6dba5ee6ce110,98765432109,7,555222222,AMC Theatres,,91490896-5044-4d51-b539-de3fb7cf6eab,Entertainment,DEBIT_POSTED,-89.01,2025-01-22T09:32:47Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1737538367,1737538367,0
7-98765432109,20250131~bd7ce86f654345e0942e2357be99a059,818e5e04-1c30-4ec3-80b2-ea506235bc65~20250131,bd7ce86f654345e0942e2357be99a059,98765432109,7,555111111,Marriott,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-360.68,2025-01-31T03:14:18Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1738293258,1738293258,0
7-98765432109,20250106~9ace6dbccbcb4ac3b38bcd654cf34518,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20250106,9ace6dbccbcb4ac3b38bcd654cf34518,98765432109,7,555111111,The French Laundry,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-148.68,2025-01-06T21:59:04Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1736200744,1736200744,0
7-98765432109,20250125~04203948aa5946c2bd5a192e6e0ec8ab,b5c53165-295a-41f2-842b-b6ad44e3f62c~20250125,04203948aa5946c2bd5a192e6e0ec8ab,98765432109,7,555222222,Louis Vuitton,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-517.56,2025-01-25T10:38:17Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1737801497,1737801497,0
7-98765432109,20250124~635d351011e34792bf96381491a6a0a8,91490896-5044-4d51-b539-de3fb7cf6eab~20250124,635d351011e34792bf96381491a6a0a8,98765432109,7,555111111,AMC Theatres,,91490896-5044-4d51-b539-de3fb7cf6eab,Entertainment,DEBIT_POSTED,-151.98,2025-01-24T14:22:01Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1737728521,1737728521,0
7-98765432109,20250209~89f7687374b245fb9bfc234076814376,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20250209,89f7687374b245fb9bfc234076814376,98765432109,7,555222222,The French Laundry,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-122.01,2025-02-09T11:25:05Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1739100305,1739100305,0
7-98765432109,20250208~3b58b7e190b74e0eaf8e8d866c57e48d,b5c53165-295a-41f2-842b-b6ad44e3f62c~20250208,3b58b7e190b74e0eaf8e8d866c57e48d,98765432109,7,555222222,Gucci,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-600.98,2025-02-08T19:30:50Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1739043050,1739043050,0
7-98765432109,20250210~f7e989176e0541e4adf42edc2059226d,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20250210,f7e989176e0541e4adf42edc2059226d,98765432109,7,555111111,Chipotle,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-67.32,2025-02-10T07:34:39Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1739172879,1739172879,0
7-98765432109,20250217~ad6f7254620e46ac9eb303ab94e724e4,818e5e04-1c30-4ec3-80b2-ea506235bc65~20250217,ad6f7254620e46ac9eb303ab94e724e4,98765432109,7,555111111,Uber,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-473.75,2025-02-17T11:24:20Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1739791460,1739791460,0
7-98765432109,20250217~705bec1e50b54252920c363e7f08f594,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20250217,705bec1e50b54252920c363e7f08f594,98765432109,7,555222222,Sweetgreen,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-109.38,2025-02-17T16:56:15Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1739811375,1739811375,0
7-98765432109,20250227~6525e5e8fb984d9da8cb85b31b45a997,5679fe01-009f-40ed-9fd8-0c5986acb2fe~20250227,6525e5e8fb984d9da8cb85b31b45a997,98765432109,7,555111111,Verizon,,5679fe01-009f-40ed-9fd8-0c5986acb2fe,Utilities,DEBIT_POSTED,-136.35,2025-02-27T21:31:26Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1740691886,1740691886,0
7-98765432109,20250220~2848741b151044feb535473fdb5a65e8,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20250220,2848741b151044feb535473fdb5a65e8,98765432109,7,555111111,Dropbox,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-14.09,2025-02-20T09:23:26Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1740043406,1740043406,0
7-98765432109,20250226~114c650a1c8b40c7862fd54b4cb2ce0a,91452010-672d-43ff-b791-82cc0408419a~20250226,114c650a1c8b40c7862fd54b4cb2ce0a,98765432109,7,555222222,BabyGap,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-19.62,2025-02-26T03:29:34Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1740540574,1740540574,0
7-98765432109,20250210~6aba762ea11044fbb592d340eeb29750,818e5e04-1c30-4ec3-80b2-ea506235bc65~20250210,6aba762ea11044fbb592d340eeb29750,98765432109,7,555111111,Uber,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-225.67,2025-02-10T23:41:35Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1739230895,1739230895,0
7-98765432109,20250221~4a738524d28a4b708cc84d7d7c6c5751,91452010-672d-43ff-b791-82cc0408419a~20250221,4a738524d28a4b708cc84d7d7c6c5751,98765432109,7,555222222,BabyGap,,91452010-672d-43ff-b791-82cc0408419a,Kids,CREDIT_POSTED,24.86,2025-02-21T05:31:24Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1740115884,1740115884,0
7-98765432109,20250224~a74a32876f234df58e4882194a50a3da,818e5e04-1c30-4ec3-80b2-ea506235bc65~20250224,a74a32876f234df58e4882194a50a3da,98765432109,7,555111111,Lyft,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-384.51,2025-02-24T22:06:21Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1740434781,1740434781,0
7-98765432109,20250207~d7cf0c9140dd48e194936a6cf6a52e40,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20250207,d7cf0c9140dd48e194936a6cf6a52e40,98765432109,7,555222222,Amazon Prime,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-21.05,2025-02-07T15:24:16Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1738941856,1738941856,0
7-98765432109,20250228~908aa94c926c417d9e96d2cfe9edbd06,91452010-672d-43ff-b791-82cc0408419a~20250228,908aa94c926c417d9e96d2cfe9edbd06,98765432109,7,555222222,Disney Store,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-98.57,2025-02-28T03:51:28Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1740714688,1740714688,0
7-98765432109,20250220~7d490dc884e74407acfd3620b12260cd,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20250220,7d490dc884e74407acfd3620b12260cd,98765432109,7,555222222,Wegmans,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-121.7,2025-02-20T05:45:59Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1740030359,1740030359,0
7-98765432109,20250220~263a0d4dbe234a46b1c6bae286bb88df,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20250220,263a0d4dbe234a46b1c6bae286bb88df,98765432109,7,555222222,Dropbox,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-25.13,2025-02-20T13:28:57Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1740058137,1740058137,0
7-98765432109,20250203~0da69cc59c8a475898e7cb99236b6b89,5679fe01-009f-40ed-9fd8-0c5986acb2fe~20250203,0da69cc59c8a475898e7cb99236b6b89,98765432109,7,555111111,Verizon,,5679fe01-009f-40ed-9fd8-0c5986acb2fe,Utilities,DEBIT_POSTED,-283.77,2025-02-03T08:25:59Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1738571159,1738571159,0
7-98765432109,20250204~a23bd19894d14482bd3f52249747bd31,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20250204,a23bd19894d14482bd3f52249747bd31,98765432109,7,555111111,HBO Max,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-27.98,2025-02-04T20:39:40Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1738701580,1738701580,0
7-98765432109,20250218~6015d2ccca8740e7b44a7927773db6cb,5679fe01-009f-40ed-9fd8-0c5986acb2fe~20250218,6015d2ccca8740e7b44a7927773db6cb,98765432109,7,555111111,PG&E,,5679fe01-009f-40ed-9fd8-0c5986acb2fe,Utilities,DEBIT_POSTED,-264.94,2025-02-18T12:18:04Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1739881084,1739881084,0
7-98765432109,20250207~a7660f11206d47ae82342ecfd3852363,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20250207,a7660f11206d47ae82342ecfd3852363,98765432109,7,555222222,Chipotle,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-28.65,2025-02-07T01:16:20Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1738890980,1738890980,0
7-98765432109,20250208~32a5bb338ace4b0ab48b47654155cd1a,91490896-5044-4d51-b539-de3fb7cf6eab~20250208,32a5bb338ace4b0ab48b47654155cd1a,98765432109,7,555111111,Spotify,,91490896-5044-4d51-b539-de3fb7cf6eab,Entertainment,DEBIT_POSTED,-153.72,2025-02-08T09:45:09Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1739007909,1739007909,0
7-98765432109,20250216~7ba402ff063a4a8087b142e645b0e4da,b5c53165-295a-41f2-842b-b6ad44e3f62c~20250216,7ba402ff063a4a8087b142e645b0e4da,98765432109,7,555111111,Nordstrom,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-510.49,2025-02-16T14:49:02Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1739717342,1739717342,0
7-98765432109,20250223~84e58b10d2c7477fac5c69ef192b6b14,d7bc3757-76c9-459f-871c-96aa53cca4ef~20250223,84e58b10d2c7477fac5c69ef192b6b14,98765432109,7,555111111,Shell,,d7bc3757-76c9-459f-871c-96aa53cca4ef,Fuel,DEBIT_POSTED,-12.14,2025-02-23T17:07:39Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1740330459,1740330459,0
7-98765432109,20250227~9a7c09e45ead454788dc122359e71ac3,b5c53165-295a-41f2-842b-b6ad44e3f62c~20250227,9a7c09e45ead454788dc122359e71ac3,98765432109,7,555222222,Nordstrom,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-196.62,2025-02-27T17:55:59Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1740678959,1740678959,0
7-98765432109,20250212~0d32104cb5e742d1b34123066b261ca4,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20250212,0d32104cb5e742d1b34123066b261ca4,98765432109,7,555111111,Costco,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-158.3,2025-02-12T17:57:10Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1739383030,1739383030,0
7-98765432109,20250202~82241b07a50747b08435400b4936665d,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20250202,82241b07a50747b08435400b4936665d,98765432109,7,555111111,Chipotle,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-131.0,2025-02-02T16:37:18Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1738514238,1738514238,0
7-98765432109,20250217~4dd3c110beb3498193a5d382c4ce1faa,b5c53165-295a-41f2-842b-b6ad44e3f62c~20250217,4dd3c110beb3498193a5d382c4ce1faa,98765432109,7,555111111,Apple Store,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-499.58,2025-02-17T05:54:56Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1739771696,1739771696,0
7-98765432109,20250220~9d895686bc834b649d870d339463ca45,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20250220,9d895686bc834b649d870d339463ca45,98765432109,7,555111111,HBO Max,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-13.43,2025-02-20T01:26:39Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1740014799,1740014799,0
7-98765432109,20250203~e88a716e919e4263b5b4504a3d69d507,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20250203,e88a716e919e4263b5b4504a3d69d507,98765432109,7,555111111,Trader Joe's,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-205.8,2025-02-03T15:14:40Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1738595680,1738595680,0
7-98765432109,20250206~cf5dcb53d6384c308dca795762e50ec9,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20250206,cf5dcb53d6384c308dca795762e50ec9,98765432109,7,555222222,Starbucks,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-115.5,2025-02-06T02:50:49Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1738810249,1738810249,0
7-98765432109,20250216~479c8941d8b84603a3dd0060f80bd55c,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20250216,479c8941d8b84603a3dd0060f80bd55c,98765432109,7,555111111,Microsoft 365,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-21.77,2025-02-16T00:31:22Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1739665882,1739665882,0
7-98765432109,20250204~db920d8298e343f3aa9a52fc56f1a235,91490896-5044-4d51-b539-de3fb7cf6eab~20250204,db920d8298e343f3aa9a52fc56f1a235,98765432109,7,555222222,Netflix,,91490896-5044-4d51-b539-de3fb7cf6eab,Entertainment,DEBIT_POSTED,-141.21,2025-02-04T21:10:48Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1738703448,1738703448,0
7-98765432109,20250217~681be5054b934da2a7d4c520e83cbe20,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20250217,681be5054b934da2a7d4c520e83cbe20,98765432109,7,555111111,Shake Shack,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-95.66,2025-02-17T20:43:21Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1739825001,1739825001,0
7-98765432109,20250219~42a3d5f3c4404a6481d8bf12ff485778,91452010-672d-43ff-b791-82cc0408419a~20250219,42a3d5f3c4404a6481d8bf12ff485778,98765432109,7,555222222,BabyGap,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-73.49,2025-02-19T08:02:20Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1739952140,1739952140,0
7-98765432109,20250228~4e25a2a91d054452b67d1c855a7f389d,91452010-672d-43ff-b791-82cc0408419a~20250228,4e25a2a91d054452b67d1c855a7f389d,98765432109,7,555222222,Carter's,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-32.51,2025-02-28T06:23:15Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1740723795,1740723795,0
7-98765432109,20250204~5d36e700c46f42f0864f784e8a5d2db8,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20250204,5d36e700c46f42f0864f784e8a5d2db8,98765432109,7,555111111,Trader Joe's,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-207.23,2025-02-04T21:11:35Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1738703495,1738703495,0
7-98765432109,20250218~3422ff1eb2b1493ca4d27d882af576d8,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20250218,3422ff1eb2b1493ca4d27d882af576d8,98765432109,7,555111111,New York Times,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-39.47,2025-02-18T00:41:56Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1739839316,1739839316,0
7-98765432109,20250224~cf61029c57b944ce932c11dc192f5fce,818e5e04-1c30-4ec3-80b2-ea506235bc65~20250224,cf61029c57b944ce932c11dc192f5fce,98765432109,7,555111111,United Airlines,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-416.12,2025-02-24T03:25:04Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1740367504,1740367504,0
7-98765432109,20250223~21bd6080181e42b88a69fb0e99e82b66,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20250223,21bd6080181e42b88a69fb0e99e82b66,98765432109,7,555222222,Costco,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-227.06,2025-02-23T22:52:46Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1740351166,1740351166,0
7-98765432109,20250203~a21fb590f6a14236a101c0ebe0d56f36,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20250203,a21fb590f6a14236a101c0ebe0d56f36,98765432109,7,555111111,Costco,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-94.48,2025-02-03T02:33:36Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1738550016,1738550016,0
7-98765432109,20250203~e138fe3dafed40a1885ac0d00c5ee24a,818e5e04-1c30-4ec3-80b2-ea506235bc65~20250203,e138fe3dafed40a1885ac0d00c5ee24a,98765432109,7,555222222,Hilton,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-389.99,2025-02-03T20:37:14Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1738615034,1738615034,0
7-98765432109,20250213~c861c0eaf3d1411e9c0a14032a0fcf43,b5c53165-295a-41f2-842b-b6ad44e3f62c~20250213,c861c0eaf3d1411e9c0a14032a0fcf43,98765432109,7,555222222,Louis Vuitton,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-546.19,2025-02-13T06:36:50Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1739428610,1739428610,0
7-98765432109,20250214~8d5d83dc228c452080afdc50b048efc5,b5c53165-295a-41f2-842b-b6ad44e3f62c~20250214,8d5d83dc228c452080afdc50b048efc5,98765432109,7,555222222,Louis Vuitton,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-40.52,2025-02-14T03:07:13Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1739502433,1739502433,0
7-98765432109,20250204~290e47e091e8478996031cdbe72085da,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b~20250204,290e47e091e8478996031cdbe72085da,98765432109,7,555111111,Walgreens,,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b,Healthcare,DEBIT_POSTED,-401.12,2025-02-04T10:35:59Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1738665359,1738665359,0
7-98765432109,20250213~336ce9dfbc084d3f8c086a31af07a097,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20250213,336ce9dfbc084d3f8c086a31af07a097,98765432109,7,555222222,Trader Joe's,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-233.05,2025-02-13T01:51:43Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1739411503,1739411503,0
7-98765432109,20250214~ccce30abdb2b4e6881289d37a2c0b485,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20250214,ccce30abdb2b4e6881289d37a2c0b485,98765432109,7,555222222,Chipotle,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-92.54,2025-02-14T22:03:52Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1739570632,1739570632,0
7-98765432109,20250329~bf59c46adc1a4b69afc5d2f7b54d26ad,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20250329,bf59c46adc1a4b69afc5d2f7b54d26ad,98765432109,7,555111111,Kroger,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-150.34,2025-03-29T06:33:07Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1743229987,1743229987,0
7-98765432109,20250318~64544a8b474f48d69ed1b5b0bfa06408,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20250318,64544a8b474f48d69ed1b5b0bfa06408,98765432109,7,555222222,Chipotle,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-30.04,2025-03-18T06:18:11Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1742278691,1742278691,0
7-98765432109,20250324~78bc8e35ef404c9a80bc092e31f18cc4,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20250324,78bc8e35ef404c9a80bc092e31f18cc4,98765432109,7,555111111,Whole Foods,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-6.39,2025-03-24T11:01:22Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1742814082,1742814082,0
7-98765432109,20250325~edf1a127776141418bc215773cbeac00,91452010-672d-43ff-b791-82cc0408419a~20250325,edf1a127776141418bc215773cbeac00,98765432109,7,555111111,BabyGap,,91452010-672d-43ff-b791-82cc0408419a,Kids,CREDIT_POSTED,134.08,2025-03-25T15:40:54Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1742917254,1742917254,0
7-98765432109,20250321~8d811f73803844cf9ad36d413e371fbc,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20250321,8d811f73803844cf9ad36d413e371fbc,98765432109,7,555111111,Starbucks,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-101.13,2025-03-21T23:00:55Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1742598055,1742598055,0
7-98765432109,20250321~4a7460459a614c4bb4aedac414a17b03,818e5e04-1c30-4ec3-80b2-ea506235bc65~20250321,4a7460459a614c4bb4aedac414a17b03,98765432109,7,555111111,Delta Air Lines,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-286.58,2025-03-21T17:19:47Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1742577587,1742577587,0
